+----------------+------+--------+---------+-----------+
|   series id    | year | period |  value  | footnotes |
+----------------+------+--------+---------+-----------+
| CUUR0000SEMC02 | 2019 |  M12   | 500.275 |           |
| CUUR0000SEMC02 | 2019 |  M11   | 500.131 |           |
| CUUR0000SEMC02 | 2019 |  M10   | 499.402 |           |
| CUUR0000SEMC02 | 2019 |  M09   | 499.255 |           |
| CUUR0000SEMC02 | 2019 |  M08   | 499.126 |           |
| CUUR0000SEMC02 | 2019 |  M07   | 498.939 |           |
| CUUR0000SEMC02 | 2019 |  M06   | 498.135 |           |
| CUUR0000SEMC02 | 2019 |  M05   | 493.596 |           |
| CUUR0000SEMC02 | 2019 |  M04   | 492.415 |           |
| CUUR0000SEMC02 | 2019 |  M03   | 492.552 |           |
| CUUR0000SEMC02 | 2019 |  M02   | 491.300 |           |
| CUUR0000SEMC02 | 2019 |  M01   | 488.792 |           |
| CUUR0000SEMC02 | 2018 |  M12   | 485.530 |           |
| CUUR0000SEMC02 | 2018 |  M11   | 485.206 |           |
| CUUR0000SEMC02 | 2018 |  M10   | 485.116 |           |
| CUUR0000SEMC02 | 2018 |  M09   | 484.343 |           |
| CUUR0000SEMC02 | 2018 |  M08   | 483.471 |           |
| CUUR0000SEMC02 | 2018 |  M07   | 487.862 |           |
| CUUR0000SEMC02 | 2018 |  M06   | 488.643 |           |
| CUUR0000SEMC02 | 2018 |  M05   | 487.971 |           |
| CUUR0000SEMC02 | 2018 |  M04   | 490.192 |           |
| CUUR0000SEMC02 | 2018 |  M03   | 489.101 |           |
| CUUR0000SEMC02 | 2018 |  M02   | 483.491 |           |
| CUUR0000SEMC02 | 2018 |  M01   | 475.371 |           |
| CUUR0000SEMC02 | 2017 |  M12   | 474.763 |           |
| CUUR0000SEMC02 | 2017 |  M11   | 474.819 |           |
| CUUR0000SEMC02 | 2017 |  M10   | 474.262 |           |
| CUUR0000SEMC02 | 2017 |  M09   | 474.268 |           |
| CUUR0000SEMC02 | 2017 |  M08   | 473.689 |           |
| CUUR0000SEMC02 | 2017 |  M07   | 473.354 |           |
| CUUR0000SEMC02 | 2017 |  M06   | 472.703 |           |
| CUUR0000SEMC02 | 2017 |  M05   | 472.518 |           |
| CUUR0000SEMC02 | 2017 |  M04   | 471.081 |           |
| CUUR0000SEMC02 | 2017 |  M03   | 471.691 |           |
| CUUR0000SEMC02 | 2017 |  M02   | 469.582 |           |
| CUUR0000SEMC02 | 2017 |  M01   | 468.124 |           |
| CUUR0000SEMC02 | 2016 |  M12   | 467.568 |           |
| CUUR0000SEMC02 | 2016 |  M11   | 467.316 |           |
| CUUR0000SEMC02 | 2016 |  M10   | 467.007 |           |
| CUUR0000SEMC02 | 2016 |  M09   | 467.055 |           |
| CUUR0000SEMC02 | 2016 |  M08   | 466.432 |           |
| CUUR0000SEMC02 | 2016 |  M07   | 464.779 |           |
| CUUR0000SEMC02 | 2016 |  M06   | 464.704 |           |
| CUUR0000SEMC02 | 2016 |  M05   | 466.017 |           |
| CUUR0000SEMC02 | 2016 |  M04   | 465.735 |           |
| CUUR0000SEMC02 | 2016 |  M03   | 462.178 |           |
| CUUR0000SEMC02 | 2016 |  M02   | 463.342 |           |
| CUUR0000SEMC02 | 2016 |  M01   | 458.330 |           |
| CUUR0000SEMC02 | 2015 |  M12   | 455.459 |           |
| CUUR0000SEMC02 | 2015 |  M11   | 455.229 |           |
| CUUR0000SEMC02 | 2015 |  M10   | 453.685 |           |
| CUUR0000SEMC02 | 2015 |  M09   | 453.916 |           |
| CUUR0000SEMC02 | 2015 |  M08   | 453.786 |           |
| CUUR0000SEMC02 | 2015 |  M07   | 453.605 |           |
| CUUR0000SEMC02 | 2015 |  M06   | 452.451 |           |
| CUUR0000SEMC02 | 2015 |  M05   | 451.798 |           |
| CUUR0000SEMC02 | 2015 |  M04   | 451.323 |           |
| CUUR0000SEMC02 | 2015 |  M03   | 449.467 |           |
| CUUR0000SEMC02 | 2015 |  M02   | 449.125 |           |
| CUUR0000SEMC02 | 2015 |  M01   | 446.342 |           |
| CUUR0000SEMC02 | 2014 |  M12   | 442.874 |           |
| CUUR0000SEMC02 | 2014 |  M11   | 442.804 |           |
| CUUR0000SEMC02 | 2014 |  M10   | 442.571 |           |
| CUUR0000SEMC02 | 2014 |  M09   | 442.387 |           |
| CUUR0000SEMC02 | 2014 |  M08   | 441.994 |           |
| CUUR0000SEMC02 | 2014 |  M07   | 441.680 |           |
| CUUR0000SEMC02 | 2014 |  M06   | 441.356 |           |
| CUUR0000SEMC02 | 2014 |  M05   | 441.012 |           |
| CUUR0000SEMC02 | 2014 |  M04   | 440.301 |           |
| CUUR0000SEMC02 | 2014 |  M03   | 439.469 |           |
| CUUR0000SEMC02 | 2014 |  M02   | 438.675 |           |
| CUUR0000SEMC02 | 2014 |  M01   | 436.941 |           |
| CUUR0000SEMC02 | 2013 |  M12   | 434.955 |           |
| CUUR0000SEMC02 | 2013 |  M11   | 434.393 |           |
| CUUR0000SEMC02 | 2013 |  M10   | 433.941 |           |
| CUUR0000SEMC02 | 2013 |  M09   | 433.853 |           |
| CUUR0000SEMC02 | 2013 |  M08   | 433.249 |           |
| CUUR0000SEMC02 | 2013 |  M07   | 433.275 |           |
| CUUR0000SEMC02 | 2013 |  M06   | 432.095 |           |
| CUUR0000SEMC02 | 2013 |  M05   | 431.362 |           |
| CUUR0000SEMC02 | 2013 |  M04   | 430.918 |           |
| CUUR0000SEMC02 | 2013 |  M03   | 429.993 |           |
| CUUR0000SEMC02 | 2013 |  M02   | 427.808 |           |
| CUUR0000SEMC02 | 2013 |  M01   | 425.241 |           |
| CUUR0000SEMC02 | 2012 |  M12   | 422.937 |           |
| CUUR0000SEMC02 | 2012 |  M11   | 420.671 |           |
| CUUR0000SEMC02 | 2012 |  M10   | 420.281 |           |
| CUUR0000SEMC02 | 2012 |  M09   | 419.314 |           |
| CUUR0000SEMC02 | 2012 |  M08   | 418.932 |           |
| CUUR0000SEMC02 | 2012 |  M07   | 417.104 |           |
| CUUR0000SEMC02 | 2012 |  M06   | 416.959 |           |
| CUUR0000SEMC02 | 2012 |  M05   | 416.184 |           |
| CUUR0000SEMC02 | 2012 |  M04   | 415.318 |           |
| CUUR0000SEMC02 | 2012 |  M03   | 414.686 |           |
| CUUR0000SEMC02 | 2012 |  M02   | 414.354 |           |
| CUUR0000SEMC02 | 2012 |  M01   | 412.796 |           |
| CUUR0000SEMC02 | 2011 |  M12   | 411.438 |           |
| CUUR0000SEMC02 | 2011 |  M11   | 410.367 |           |
| CUUR0000SEMC02 | 2011 |  M10   | 409.871 |           |
| CUUR0000SEMC02 | 2011 |  M09   | 409.426 |           |
| CUUR0000SEMC02 | 2011 |  M08   | 408.947 |           |
| CUUR0000SEMC02 | 2011 |  M07   | 408.624 |           |
| CUUR0000SEMC02 | 2011 |  M06   | 408.465 |           |
| CUUR0000SEMC02 | 2011 |  M05   | 408.547 |           |
| CUUR0000SEMC02 | 2011 |  M04   | 407.011 |           |
| CUUR0000SEMC02 | 2011 |  M03   | 405.856 |           |
| CUUR0000SEMC02 | 2011 |  M02   | 404.528 |           |
| CUUR0000SEMC02 | 2011 |  M01   | 403.324 |           |
| CUUR0000SEMC02 | 2010 |  M12   | 402.386 |           |
| CUUR0000SEMC02 | 2010 |  M11   | 402.111 |           |
| CUUR0000SEMC02 | 2010 |  M10   | 401.324 |           |
| CUUR0000SEMC02 | 2010 |  M09   | 400.837 |           |
| CUUR0000SEMC02 | 2010 |  M08   | 400.211 |           |
| CUUR0000SEMC02 | 2010 |  M07   | 399.560 |           |
| CUUR0000SEMC02 | 2010 |  M06   | 399.223 |           |
| CUUR0000SEMC02 | 2010 |  M05   | 398.554 |           |
| CUUR0000SEMC02 | 2010 |  M04   | 397.861 |           |
| CUUR0000SEMC02 | 2010 |  M03   | 395.327 |           |
| CUUR0000SEMC02 | 2010 |  M02   | 394.477 |           |
| CUUR0000SEMC02 | 2010 |  M01   | 393.195 |           |
+----------------+------+--------+---------+-----------+
