+--------------+------+--------+---------+-----------+
|  series id   | year | period |  value  | footnotes |
| CUUR0000SAM1 | 2011 |  M10   | 325.962 |           |
| CUUR0000SAM1 | 2011 |  M09   | 325.130 |           |
| CUUR0000SAM1 | 2011 |  M08   | 324.395 |           |
| CUUR0000SAM1 | 2011 |  M07   | 324.159 |           |
| CUUR0000SAM1 | 2011 |  M06   | 324.102 |           |
| CUUR0000SAM1 | 2011 |  M05   | 324.399 |           |
| CUUR0000SAM1 | 2011 |  M04   | 324.241 |           |
| CUUR0000SAM1 | 2011 |  M03   | 322.691 |           |
| CUUR0000SAM1 | 2011 |  M02   | 321.186 |           |
| CUUR0000SAM1 | 2011 |  M01   | 318.929 |           |
| CUUR0000SAM1 | 2010 |  M12   | 317.199 |           |
| CUUR0000SAM1 | 2010 |  M11   | 316.794 |           |
| CUUR0000SAM1 | 2010 |  M10   | 316.082 |           |
| CUUR0000SAM1 | 2010 |  M09   | 315.804 |           |
| CUUR0000SAM1 | 2010 |  M08   | 314.881 |           |
| CUUR0000SAM1 | 2010 |  M07   | 314.113 |           |
| CUUR0000SAM1 | 2010 |  M06   | 314.888 |           |
| CUUR0000SAM1 | 2010 |  M05   | 314.923 |           |
| CUUR0000SAM1 | 2010 |  M04   | 314.535 |           |
| CUUR0000SAM1 | 2010 |  M03   | 314.023 |           |
| CUUR0000SAM1 | 2010 |  M02   | 312.864 |           |
| CUUR0000SAM1 | 2010 |  M01   | 310.494 |           |
+--------------+------+--------+---------+-----------+
