+-------------+------+--------+---------+-----------+
|  series id  | year | period |  value  | footnotes |
| SUUR0000SA0 | 2015 |  M07   | 136.371 |           |
| SUUR0000SA0 | 2015 |  M06   | 136.391 |           |
| SUUR0000SA0 | 2015 |  M05   | 135.977 |           |
| SUUR0000SA0 | 2015 |  M04   | 135.222 |           |
| SUUR0000SA0 | 2015 |  M03   | 134.969 |           |
| SUUR0000SA0 | 2015 |  M02   | 134.053 |           |
| SUUR0000SA0 | 2015 |  M01   | 133.487 |           |
| SUUR0000SA0 | 2014 |  M12   | 134.207 |           |
| SUUR0000SA0 | 2014 |  M11   | 135.107 |           |
| SUUR0000SA0 | 2014 |  M10   | 135.891 |           |
| SUUR0000SA0 | 2014 |  M09   | 136.211 |           |
| SUUR0000SA0 | 2014 |  M08   | 136.127 |           |
| SUUR0000SA0 | 2014 |  M07   | 136.392 |           |
| SUUR0000SA0 | 2014 |  M06   | 136.433 |           |
| SUUR0000SA0 | 2014 |  M05   | 136.216 |           |
| SUUR0000SA0 | 2014 |  M04   | 135.771 |           |
| SUUR0000SA0 | 2014 |  M03   | 135.375 |           |
| SUUR0000SA0 | 2014 |  M02   | 134.542 |           |
| SUUR0000SA0 | 2014 |  M01   | 134.017 |           |
+-------------+------+--------+---------+-----------+
